CUPS;Fecha;Hora;AE_kWh;REAL/ESTIMADO
ES0031405256532001ME0F;17/06/2021;13;0,2;R
ES0031405256532001ME0F;17/06/2021;14;0,398;R
ES0031405256532001ME0F;17/06/2021;15;0,128;R
ES0031405256532001ME0F;17/06/2021;16;0,059;R
ES0031405256532001ME0F;17/06/2021;17;0,095;R
ES0031405256532001ME0F;17/06/2021;18;0,168;R
ES0031405256532001ME0F;17/06/2021;19;0,191;R
ES0031405256532001ME0F;17/06/2021;20;0,136;R
ES0031405256532001ME0F;17/06/2021;21;0,171;R
ES0031405256532001ME0F;17/06/2021;22;0,185;R
ES0031405256532001ME0F;17/06/2021;23;0,152;R
ES0031405256532001ME0F;17/06/2021;24;0,182;R
ES0031405256532001ME0F;18/06/2021;1;0,197;R
ES0031405256532001ME0F;18/06/2021;2;0,113;R
ES0031405256532001ME0F;18/06/2021;3;0,082;R
ES0031405256532001ME0F;18/06/2021;4;0,084;R
ES0031405256532001ME0F;18/06/2021;5;0,185;R
ES0031405256532001ME0F;18/06/2021;6;0,08;R
ES0031405256532001ME0F;18/06/2021;7;0,069;R
ES0031405256532001ME0F;18/06/2021;8;0,069;R
ES0031405256532001ME0F;18/06/2021;9;0,223;R
ES0031405256532001ME0F;18/06/2021;10;0,361;R
ES0031405256532001ME0F;18/06/2021;11;0,467;R
ES0031405256532001ME0F;18/06/2021;12;0,28;R
ES0031405256532001ME0F;18/06/2021;13;0,163;R
ES0031405256532001ME0F;18/06/2021;14;0,374;R
ES0031405256532001ME0F;18/06/2021;15;0,255;R
ES0031405256532001ME0F;18/06/2021;16;0,223;R
ES0031405256532001ME0F;18/06/2021;17;0,143;R
ES0031405256532001ME0F;18/06/2021;18;0,086;R
ES0031405256532001ME0F;18/06/2021;19;0,08;R
ES0031405256532001ME0F;18/06/2021;20;0,063;R
ES0031405256532001ME0F;18/06/2021;21;0,089;R
ES0031405256532001ME0F;18/06/2021;22;0,184;R
ES0031405256532001ME0F;18/06/2021;23;0,226;R
ES0031405256532001ME0F;18/06/2021;24;0,173;R
ES0031405256532001ME0F;19/06/2021;1;0,118;R
ES0031405256532001ME0F;19/06/2021;2;0,053;R
ES0031405256532001ME0F;19/06/2021;3;0,041;R
ES0031405256532001ME0F;19/06/2021;4;0,146;R
ES0031405256532001ME0F;19/06/2021;5;0,814;R
ES0031405256532001ME0F;19/06/2021;6;0,632;R
ES0031405256532001ME0F;19/06/2021;7;0,038;R
ES0031405256532001ME0F;19/06/2021;8;0,109;R
ES0031405256532001ME0F;19/06/2021;9;0,386;R
ES0031405256532001ME0F;19/06/2021;10;0,103;R
ES0031405256532001ME0F;19/06/2021;11;0,067;R
ES0031405256532001ME0F;19/06/2021;12;0,045;R
ES0031405256532001ME0F;19/06/2021;13;0,046;R
ES0031405256532001ME0F;19/06/2021;14;0,039;R
ES0031405256532001ME0F;19/06/2021;15;0,046;R
ES0031405256532001ME0F;19/06/2021;16;0,036;R
ES0031405256532001ME0F;19/06/2021;17;0,038;R
ES0031405256532001ME0F;19/06/2021;18;0,046;R
ES0031405256532001ME0F;19/06/2021;19;0,045;R
ES0031405256532001ME0F;19/06/2021;20;0,046;R
ES0031405256532001ME0F;19/06/2021;21;0,077;R
ES0031405256532001ME0F;19/06/2021;22;0,114;R
ES0031405256532001ME0F;19/06/2021;23;0,069;R
ES0031405256532001ME0F;19/06/2021;24;0,068;R
ES0031405256532001ME0F;20/06/2021;1;0,054;R
ES0031405256532001ME0F;20/06/2021;2;0,047;R
ES0031405256532001ME0F;20/06/2021;3;0,049;R
ES0031405256532001ME0F;20/06/2021;4;0,057;R
ES0031405256532001ME0F;20/06/2021;5;0,157;R
ES0031405256532001ME0F;20/06/2021;6;0,064;R
ES0031405256532001ME0F;20/06/2021;7;0,05;R
ES0031405256532001ME0F;20/06/2021;8;0,049;R
ES0031405256532001ME0F;20/06/2021;9;0,048;R
ES0031405256532001ME0F;20/06/2021;10;0,048;R
ES0031405256532001ME0F;20/06/2021;11;0,058;R
ES0031405256532001ME0F;20/06/2021;12;0,049;R
ES0031405256532001ME0F;20/06/2021;13;0,083;R
ES0031405256532001ME0F;20/06/2021;14;0,087;R
ES0031405256532001ME0F;20/06/2021;15;0,056;R
ES0031405256532001ME0F;20/06/2021;16;0,052;R
ES0031405256532001ME0F;20/06/2021;17;0,055;R
ES0031405256532001ME0F;20/06/2021;18;0,062;R
ES0031405256532001ME0F;20/06/2021;19;0,08;R
ES0031405256532001ME0F;20/06/2021;20;0,346;R
ES0031405256532001ME0F;20/06/2021;21;0,382;R
ES0031405256532001ME0F;20/06/2021;22;0,728;R
ES0031405256532001ME0F;20/06/2021;23;0,094;R
ES0031405256532001ME0F;20/06/2021;24;0,077;R
ES0031405256532001ME0F;21/06/2021;1;0,058;R
ES0031405256532001ME0F;21/06/2021;2;0,053;R
ES0031405256532001ME0F;21/06/2021;3;0,051;R
ES0031405256532001ME0F;21/06/2021;4;0,053;R
ES0031405256532001ME0F;21/06/2021;5;0,057;R
ES0031405256532001ME0F;21/06/2021;6;0,144;R
ES0031405256532001ME0F;21/06/2021;7;0,06;R
ES0031405256532001ME0F;21/06/2021;8;0,057;R
ES0031405256532001ME0F;21/06/2021;9;0,216;R
ES0031405256532001ME0F;21/06/2021;10;0,073;R
ES0031405256532001ME0F;21/06/2021;11;0,147;R
ES0031405256532001ME0F;21/06/2021;12;0,055;R
ES0031405256532001ME0F;21/06/2021;13;0,097;R
ES0031405256532001ME0F;21/06/2021;14;0,183;R
ES0031405256532001ME0F;21/06/2021;15;0,181;R
ES0031405256532001ME0F;21/06/2021;16;0,071;R
ES0031405256532001ME0F;21/06/2021;17;0,069;R
ES0031405256532001ME0F;21/06/2021;18;0,078;R
ES0031405256532001ME0F;21/06/2021;19;0,081;R
ES0031405256532001ME0F;21/06/2021;20;0,126;R
ES0031405256532001ME0F;21/06/2021;21;0,157;R
ES0031405256532001ME0F;21/06/2021;22;0,168;R
ES0031405256532001ME0F;21/06/2021;23;0,214;R
ES0031405256532001ME0F;21/06/2021;24;0,162;R
ES0031405256532001ME0F;22/06/2021;1;0,159;R
ES0031405256532001ME0F;22/06/2021;2;0,217;R
ES0031405256532001ME0F;22/06/2021;3;0,284;R
ES0031405256532001ME0F;22/06/2021;4;0,129;R
ES0031405256532001ME0F;22/06/2021;5;0,108;R
ES0031405256532001ME0F;22/06/2021;6;0,092;R
ES0031405256532001ME0F;22/06/2021;7;0,087;R
ES0031405256532001ME0F;22/06/2021;8;0,123;R
ES0031405256532001ME0F;22/06/2021;9;0,148;R
ES0031405256532001ME0F;22/06/2021;10;0,17;R
ES0031405256532001ME0F;22/06/2021;11;0,236;R
ES0031405256532001ME0F;22/06/2021;12;0,293;R
ES0031405256532001ME0F;22/06/2021;13;0,204;R
ES0031405256532001ME0F;22/06/2021;14;0,2;R
ES0031405256532001ME0F;22/06/2021;15;0,347;R
ES0031405256532001ME0F;22/06/2021;16;0,189;R
ES0031405256532001ME0F;22/06/2021;17;0,098;R
ES0031405256532001ME0F;22/06/2021;18;0,048;R
ES0031405256532001ME0F;22/06/2021;19;0,059;R
ES0031405256532001ME0F;22/06/2021;20;0,067;R
ES0031405256532001ME0F;22/06/2021;21;0,07;R
ES0031405256532001ME0F;22/06/2021;22;0,162;R
ES0031405256532001ME0F;22/06/2021;23;0,346;R
ES0031405256532001ME0F;22/06/2021;24;0,103;R
ES0031405256532001ME0F;23/06/2021;1;0,123;R
ES0031405256532001ME0F;23/06/2021;2;0,145;R
ES0031405256532001ME0F;23/06/2021;3;0,439;R
ES0031405256532001ME0F;23/06/2021;4;0,192;R
ES0031405256532001ME0F;23/06/2021;5;0,549;R
ES0031405256532001ME0F;23/06/2021;6;0,107;R
ES0031405256532001ME0F;23/06/2021;7;0,169;R
ES0031405256532001ME0F;23/06/2021;8;0,224;R
ES0031405256532001ME0F;23/06/2021;9;0,152;R
ES0031405256532001ME0F;23/06/2021;10;0,206;R
ES0031405256532001ME0F;23/06/2021;11;0,214;R
ES0031405256532001ME0F;23/06/2021;12;0,181;R
ES0031405256532001ME0F;23/06/2021;13;0,172;R
ES0031405256532001ME0F;23/06/2021;14;0,191;R
ES0031405256532001ME0F;23/06/2021;15;0,265;R
ES0031405256532001ME0F;23/06/2021;16;0,153;R
ES0031405256532001ME0F;23/06/2021;17;0,137;R
ES0031405256532001ME0F;23/06/2021;18;0,125;R
ES0031405256532001ME0F;23/06/2021;19;0,034;R
ES0031405256532001ME0F;23/06/2021;20;0,069;R
ES0031405256532001ME0F;23/06/2021;21;0,061;R
ES0031405256532001ME0F;23/06/2021;22;1,482;R
ES0031405256532001ME0F;23/06/2021;23;0,274;R
ES0031405256532001ME0F;23/06/2021;24;0,197;R
ES0031405256532001ME0F;24/06/2021;1;0,132;R
ES0031405256532001ME0F;24/06/2021;2;0,069;R
ES0031405256532001ME0F;24/06/2021;3;0,058;R
ES0031405256532001ME0F;24/06/2021;4;0,051;R
ES0031405256532001ME0F;24/06/2021;5;0,141;R
ES0031405256532001ME0F;24/06/2021;6;0,153;R
ES0031405256532001ME0F;24/06/2021;7;0,176;R
ES0031405256532001ME0F;24/06/2021;8;0,14;R
ES0031405256532001ME0F;24/06/2021;9;0,134;R
ES0031405256532001ME0F;24/06/2021;10;0,076;R
ES0031405256532001ME0F;24/06/2021;11;0,158;R
ES0031405256532001ME0F;24/06/2021;12;0,094;R
ES0031405256532001ME0F;24/06/2021;13;0,211;R
ES0031405256532001ME0F;24/06/2021;14;0,196;R
ES0031405256532001ME0F;24/06/2021;15;0,28;R
ES0031405256532001ME0F;24/06/2021;16;0,272;R
ES0031405256532001ME0F;24/06/2021;17;0,173;R
ES0031405256532001ME0F;24/06/2021;18;0,218;R
ES0031405256532001ME0F;24/06/2021;19;0,144;R
ES0031405256532001ME0F;24/06/2021;20;0,131;R
ES0031405256532001ME0F;24/06/2021;21;0,876;R
ES0031405256532001ME0F;24/06/2021;22;0,682;R
ES0031405256532001ME0F;24/06/2021;23;0,195;R
ES0031405256532001ME0F;24/06/2021;24;0,206;R
ES0031405256532001ME0F;25/06/2021;1;0,18;R
ES0031405256532001ME0F;25/06/2021;2;0,17;R
ES0031405256532001ME0F;25/06/2021;3;0,164;R
ES0031405256532001ME0F;25/06/2021;4;0,917;R
ES0031405256532001ME0F;25/06/2021;5;0,848;R
ES0031405256532001ME0F;25/06/2021;6;0,458;R
ES0031405256532001ME0F;25/06/2021;7;0,135;R
ES0031405256532001ME0F;25/06/2021;8;0,26;R
ES0031405256532001ME0F;25/06/2021;9;0,304;R
ES0031405256532001ME0F;25/06/2021;10;0,262;R
ES0031405256532001ME0F;25/06/2021;11;0,197;R
ES0031405256532001ME0F;25/06/2021;12;0,267;R
ES0031405256532001ME0F;25/06/2021;13;0,207;R
ES0031405256532001ME0F;25/06/2021;14;0,265;R
ES0031405256532001ME0F;25/06/2021;15;1,499;R
ES0031405256532001ME0F;25/06/2021;16;0,341;R
ES0031405256532001ME0F;25/06/2021;17;0,198;R
ES0031405256532001ME0F;25/06/2021;18;0,149;R
ES0031405256532001ME0F;25/06/2021;19;0,069;R
ES0031405256532001ME0F;25/06/2021;20;0,104;R
ES0031405256532001ME0F;25/06/2021;21;0,098;R
ES0031405256532001ME0F;25/06/2021;22;0,154;R
ES0031405256532001ME0F;25/06/2021;23;0,183;R
ES0031405256532001ME0F;25/06/2021;24;0,119;R
ES0031405256532001ME0F;26/06/2021;1;0,125;R
ES0031405256532001ME0F;26/06/2021;2;0,117;R
ES0031405256532001ME0F;26/06/2021;3;0,09;R
ES0031405256532001ME0F;26/06/2021;4;0,085;R
ES0031405256532001ME0F;26/06/2021;5;0,085;R
ES0031405256532001ME0F;26/06/2021;6;0,084;R
ES0031405256532001ME0F;26/06/2021;7;0,084;R
ES0031405256532001ME0F;26/06/2021;8;0,083;R
ES0031405256532001ME0F;26/06/2021;9;0,158;R
ES0031405256532001ME0F;26/06/2021;10;0,262;R
ES0031405256532001ME0F;26/06/2021;11;0,227;R
ES0031405256532001ME0F;26/06/2021;12;0,269;R
ES0031405256532001ME0F;26/06/2021;13;0,211;R
ES0031405256532001ME0F;26/06/2021;14;0,125;R
ES0031405256532001ME0F;26/06/2021;15;0,083;R
ES0031405256532001ME0F;26/06/2021;16;0,082;R
ES0031405256532001ME0F;26/06/2021;17;0,093;R
ES0031405256532001ME0F;26/06/2021;18;0,096;R
ES0031405256532001ME0F;26/06/2021;19;0,09;R
ES0031405256532001ME0F;26/06/2021;20;0,107;R
ES0031405256532001ME0F;26/06/2021;21;0,24;R
ES0031405256532001ME0F;26/06/2021;22;0,228;R
ES0031405256532001ME0F;26/06/2021;23;0,114;R
ES0031405256532001ME0F;26/06/2021;24;0,068;R
ES0031405256532001ME0F;27/06/2021;1;0,074;R
ES0031405256532001ME0F;27/06/2021;2;0,068;R
ES0031405256532001ME0F;27/06/2021;3;0,052;R
ES0031405256532001ME0F;27/06/2021;4;0,047;R
ES0031405256532001ME0F;27/06/2021;5;0,048;R
ES0031405256532001ME0F;27/06/2021;6;0,047;R
ES0031405256532001ME0F;27/06/2021;7;0,048;R
ES0031405256532001ME0F;27/06/2021;8;0,052;R
ES0031405256532001ME0F;27/06/2021;9;0,059;R
ES0031405256532001ME0F;27/06/2021;10;0,145;R
ES0031405256532001ME0F;27/06/2021;11;0,272;R
ES0031405256532001ME0F;27/06/2021;12;0,18;R
ES0031405256532001ME0F;27/06/2021;13;0,153;R
ES0031405256532001ME0F;27/06/2021;14;0,161;R
ES0031405256532001ME0F;27/06/2021;15;0,482;R
ES0031405256532001ME0F;27/06/2021;16;0,272;R
ES0031405256532001ME0F;27/06/2021;17;0,115;R
ES0031405256532001ME0F;27/06/2021;18;0,093;R
ES0031405256532001ME0F;27/06/2021;19;0,073;R
ES0031405256532001ME0F;27/06/2021;20;0,05;R
ES0031405256532001ME0F;27/06/2021;21;0,128;R
ES0031405256532001ME0F;27/06/2021;22;0,805;R
ES0031405256532001ME0F;27/06/2021;23;0,119;R
ES0031405256532001ME0F;27/06/2021;24;0,085;R
ES0031405256532001ME0F;28/06/2021;1;0,055;R
ES0031405256532001ME0F;28/06/2021;2;0,058;R
ES0031405256532001ME0F;28/06/2021;3;0,06;R
ES0031405256532001ME0F;28/06/2021;4;0,059;R
ES0031405256532001ME0F;28/06/2021;5;0,059;R
ES0031405256532001ME0F;28/06/2021;6;0,053;R
ES0031405256532001ME0F;28/06/2021;7;0,113;R
ES0031405256532001ME0F;28/06/2021;8;0,053;R
ES0031405256532001ME0F;28/06/2021;9;0,047;R
ES0031405256532001ME0F;28/06/2021;10;0,044;R
ES0031405256532001ME0F;28/06/2021;11;0,045;R
ES0031405256532001ME0F;28/06/2021;12;0,046;R
ES0031405256532001ME0F;28/06/2021;13;0,046;R
ES0031405256532001ME0F;28/06/2021;14;0,082;R
ES0031405256532001ME0F;28/06/2021;15;0,08;R
ES0031405256532001ME0F;28/06/2021;16;0,129;R
ES0031405256532001ME0F;28/06/2021;17;0,176;R
ES0031405256532001ME0F;28/06/2021;18;0,085;R
ES0031405256532001ME0F;28/06/2021;19;0,082;R
ES0031405256532001ME0F;28/06/2021;20;0,06;R
ES0031405256532001ME0F;28/06/2021;21;0,053;R
ES0031405256532001ME0F;28/06/2021;22;0,065;R
ES0031405256532001ME0F;28/06/2021;23;0,131;R
ES0031405256532001ME0F;28/06/2021;24;0,109;R
ES0031405256532001ME0F;29/06/2021;1;0,083;R
ES0031405256532001ME0F;29/06/2021;2;0,056;R
ES0031405256532001ME0F;29/06/2021;3;0,053;R
ES0031405256532001ME0F;29/06/2021;4;0,103;R
ES0031405256532001ME0F;29/06/2021;5;0,828;R
ES0031405256532001ME0F;29/06/2021;6;0,643;R
ES0031405256532001ME0F;29/06/2021;7;0,05;R
ES0031405256532001ME0F;29/06/2021;8;0,124;R
ES0031405256532001ME0F;29/06/2021;9;0,132;R
ES0031405256532001ME0F;29/06/2021;10;0,076;R
ES0031405256532001ME0F;29/06/2021;11;0,136;R
ES0031405256532001ME0F;29/06/2021;12;0,213;R
ES0031405256532001ME0F;29/06/2021;13;0,185;R
ES0031405256532001ME0F;29/06/2021;14;0,331;R
ES0031405256532001ME0F;29/06/2021;15;0,207;R
ES0031405256532001ME0F;29/06/2021;16;0,254;R
ES0031405256532001ME0F;29/06/2021;17;0,204;R
ES0031405256532001ME0F;29/06/2021;18;0,181;R
ES0031405256532001ME0F;29/06/2021;19;0,186;R
ES0031405256532001ME0F;29/06/2021;20;0,192;R
ES0031405256532001ME0F;29/06/2021;21;0,315;R
ES0031405256532001ME0F;29/06/2021;22;0,266;R
ES0031405256532001ME0F;29/06/2021;23;0,203;R
ES0031405256532001ME0F;29/06/2021;24;0,189;R
ES0031405256532001ME0F;30/06/2021;1;0,223;R
ES0031405256532001ME0F;30/06/2021;2;0,063;R
ES0031405256532001ME0F;30/06/2021;3;0,055;R
ES0031405256532001ME0F;30/06/2021;4;0,062;R
ES0031405256532001ME0F;30/06/2021;5;0,068;R
ES0031405256532001ME0F;30/06/2021;6;0,055;R
ES0031405256532001ME0F;30/06/2021;7;0,055;R
ES0031405256532001ME0F;30/06/2021;8;0,204;R
ES0031405256532001ME0F;30/06/2021;9;0,111;R
ES0031405256532001ME0F;30/06/2021;10;0,196;R
ES0031405256532001ME0F;30/06/2021;11;0,237;R
ES0031405256532001ME0F;30/06/2021;12;0,237;R
ES0031405256532001ME0F;30/06/2021;13;0,172;R
ES0031405256532001ME0F;30/06/2021;14;0,157;R
ES0031405256532001ME0F;30/06/2021;15;0,168;R
ES0031405256532001ME0F;30/06/2021;16;0,218;R
ES0031405256532001ME0F;30/06/2021;17;0,29;R
ES0031405256532001ME0F;30/06/2021;18;0,238;R
ES0031405256532001ME0F;30/06/2021;19;0,137;R
ES0031405256532001ME0F;30/06/2021;20;0,053;R
ES0031405256532001ME0F;30/06/2021;21;0,057;R
ES0031405256532001ME0F;30/06/2021;22;0,184;R
ES0031405256532001ME0F;30/06/2021;23;0,158;R
ES0031405256532001ME0F;30/06/2021;24;0,179;R
ES0031405256532001ME0F;01/07/2021;1;0,163;R
ES0031405256532001ME0F;01/07/2021;2;0,156;R
ES0031405256532001ME0F;01/07/2021;3;0,141;R
ES0031405256532001ME0F;01/07/2021;4;0,084;R
ES0031405256532001ME0F;01/07/2021;5;0,075;R
ES0031405256532001ME0F;01/07/2021;6;0,078;R
ES0031405256532001ME0F;01/07/2021;7;0,088;R
ES0031405256532001ME0F;01/07/2021;8;0,167;R
ES0031405256532001ME0F;01/07/2021;9;0,122;R
ES0031405256532001ME0F;01/07/2021;10;0,224;R
ES0031405256532001ME0F;01/07/2021;11;0,176;R
ES0031405256532001ME0F;01/07/2021;12;0,208;R
ES0031405256532001ME0F;01/07/2021;13;0,198;R
ES0031405256532001ME0F;01/07/2021;14;0,182;R
ES0031405256532001ME0F;01/07/2021;15;0,26;R
ES0031405256532001ME0F;01/07/2021;16;0,3;R
ES0031405256532001ME0F;01/07/2021;17;0,329;R
ES0031405256532001ME0F;01/07/2021;18;0,263;R
ES0031405256532001ME0F;01/07/2021;19;0,3;R
ES0031405256532001ME0F;01/07/2021;20;0,193;R
ES0031405256532001ME0F;01/07/2021;21;0,169;R
ES0031405256532001ME0F;01/07/2021;22;0,233;R
ES0031405256532001ME0F;01/07/2021;23;0,169;R
ES0031405256532001ME0F;01/07/2021;24;0,218;R
ES0031405256532001ME0F;02/07/2021;1;0,237;R
ES0031405256532001ME0F;02/07/2021;2;0,16;R
ES0031405256532001ME0F;02/07/2021;3;0,133;R
ES0031405256532001ME0F;02/07/2021;4;0,134;R
ES0031405256532001ME0F;02/07/2021;5;0,104;R
ES0031405256532001ME0F;02/07/2021;6;0,11;R
ES0031405256532001ME0F;02/07/2021;7;0,127;R
ES0031405256532001ME0F;02/07/2021;8;0,098;R
ES0031405256532001ME0F;02/07/2021;9;0,25;R
ES0031405256532001ME0F;02/07/2021;10;0,247;R
ES0031405256532001ME0F;02/07/2021;11;0,346;R
ES0031405256532001ME0F;02/07/2021;12;0,28;R
ES0031405256532001ME0F;02/07/2021;13;0,223;R
ES0031405256532001ME0F;02/07/2021;14;0,246;R
ES0031405256532001ME0F;02/07/2021;15;0,181;R
ES0031405256532001ME0F;02/07/2021;16;0,2;R
ES0031405256532001ME0F;02/07/2021;17;0,211;R
ES0031405256532001ME0F;02/07/2021;18;0,218;R
ES0031405256532001ME0F;02/07/2021;19;0,166;R
ES0031405256532001ME0F;02/07/2021;20;0,162;R
ES0031405256532001ME0F;02/07/2021;21;0,173;R
ES0031405256532001ME0F;02/07/2021;22;0,131;R
ES0031405256532001ME0F;02/07/2021;23;0,169;R
ES0031405256532001ME0F;02/07/2021;24;0,124;R
ES0031405256532001ME0F;03/07/2021;1;0,048;R
ES0031405256532001ME0F;03/07/2021;2;0,071;R
ES0031405256532001ME0F;03/07/2021;3;0,166;R
ES0031405256532001ME0F;03/07/2021;4;0,155;R
ES0031405256532001ME0F;03/07/2021;5;0,574;R
ES0031405256532001ME0F;03/07/2021;6;0,627;R
ES0031405256532001ME0F;03/07/2021;7;0,15;R
ES0031405256532001ME0F;03/07/2021;8;0,174;R
ES0031405256532001ME0F;03/07/2021;9;0,171;R
ES0031405256532001ME0F;03/07/2021;10;0,144;R
ES0031405256532001ME0F;03/07/2021;11;0,182;R
ES0031405256532001ME0F;03/07/2021;12;0,206;R
ES0031405256532001ME0F;03/07/2021;13;0,651;R
ES0031405256532001ME0F;03/07/2021;14;0,293;R
ES0031405256532001ME0F;03/07/2021;15;0,34;R
ES0031405256532001ME0F;03/07/2021;16;0,311;R
ES0031405256532001ME0F;03/07/2021;17;0,55;R
ES0031405256532001ME0F;03/07/2021;18;0,324;R
ES0031405256532001ME0F;03/07/2021;19;0,261;R
ES0031405256532001ME0F;03/07/2021;20;0,08;R
ES0031405256532001ME0F;03/07/2021;21;0,087;R
ES0031405256532001ME0F;03/07/2021;22;0,072;R
ES0031405256532001ME0F;03/07/2021;23;0,049;R
ES0031405256532001ME0F;03/07/2021;24;0,056;R
ES0031405256532001ME0F;04/07/2021;1;0,084;R
ES0031405256532001ME0F;04/07/2021;2;0,07;R
ES0031405256532001ME0F;04/07/2021;3;0,062;R
ES0031405256532001ME0F;04/07/2021;4;0,074;R
ES0031405256532001ME0F;04/07/2021;5;0,16;R
ES0031405256532001ME0F;04/07/2021;6;0,166;R
ES0031405256532001ME0F;04/07/2021;7;0,126;R
ES0031405256532001ME0F;04/07/2021;8;0,122;R
ES0031405256532001ME0F;04/07/2021;9;0,161;R
ES0031405256532001ME0F;04/07/2021;10;0,22;R
ES0031405256532001ME0F;04/07/2021;11;0,294;R
ES0031405256532001ME0F;04/07/2021;12;0,22;R
ES0031405256532001ME0F;04/07/2021;13;0,233;R
ES0031405256532001ME0F;04/07/2021;14;0,4;R
ES0031405256532001ME0F;04/07/2021;15;0,232;R
ES0031405256532001ME0F;04/07/2021;16;0,227;R
ES0031405256532001ME0F;04/07/2021;17;0,183;R
ES0031405256532001ME0F;04/07/2021;18;0,189;R
ES0031405256532001ME0F;04/07/2021;19;0,252;R
ES0031405256532001ME0F;04/07/2021;20;0,236;R
ES0031405256532001ME0F;04/07/2021;21;0,219;R
ES0031405256532001ME0F;04/07/2021;22;0,128;R
ES0031405256532001ME0F;04/07/2021;23;0,157;R
ES0031405256532001ME0F;04/07/2021;24;0,239;R
ES0031405256532001ME0F;05/07/2021;1;0,135;R
ES0031405256532001ME0F;05/07/2021;2;0,178;R
ES0031405256532001ME0F;05/07/2021;3;0,159;R
ES0031405256532001ME0F;05/07/2021;4;0,15;R
ES0031405256532001ME0F;05/07/2021;5;0,118;R
ES0031405256532001ME0F;05/07/2021;6;0,099;R
ES0031405256532001ME0F;05/07/2021;7;0,113;R
ES0031405256532001ME0F;05/07/2021;8;0,117;R
ES0031405256532001ME0F;05/07/2021;9;0,175;R
ES0031405256532001ME0F;05/07/2021;10;0,314;R
ES0031405256532001ME0F;05/07/2021;11;0,226;R
ES0031405256532001ME0F;05/07/2021;12;0,187;R
ES0031405256532001ME0F;05/07/2021;13;0,391;R
ES0031405256532001ME0F;05/07/2021;14;0,289;R
ES0031405256532001ME0F;05/07/2021;15;0,278;R
ES0031405256532001ME0F;05/07/2021;16;0,249;R
ES0031405256532001ME0F;05/07/2021;17;0,226;R
ES0031405256532001ME0F;05/07/2021;18;0,144;R
ES0031405256532001ME0F;05/07/2021;19;0,198;R
ES0031405256532001ME0F;05/07/2021;20;0,232;R
ES0031405256532001ME0F;05/07/2021;21;0,269;R
ES0031405256532001ME0F;05/07/2021;22;0,28;R
ES0031405256532001ME0F;05/07/2021;23;0,354;R
ES0031405256532001ME0F;05/07/2021;24;0,242;R
ES0031405256532001ME0F;06/07/2021;1;0,177;R
ES0031405256532001ME0F;06/07/2021;2;0,14;R
ES0031405256532001ME0F;06/07/2021;3;0,165;R
ES0031405256532001ME0F;06/07/2021;4;0,069;R
ES0031405256532001ME0F;06/07/2021;5;0,093;R
ES0031405256532001ME0F;06/07/2021;6;0,074;R
ES0031405256532001ME0F;06/07/2021;7;0,08;R
ES0031405256532001ME0F;06/07/2021;8;0,182;R
ES0031405256532001ME0F;06/07/2021;9;0,149;R
ES0031405256532001ME0F;06/07/2021;10;0,404;R
ES0031405256532001ME0F;06/07/2021;11;0,218;R
ES0031405256532001ME0F;06/07/2021;12;0,199;R
ES0031405256532001ME0F;06/07/2021;13;0,203;R
ES0031405256532001ME0F;06/07/2021;14;0,445;R
ES0031405256532001ME0F;06/07/2021;15;1,103;R
ES0031405256532001ME0F;06/07/2021;16;0,871;R
ES0031405256532001ME0F;06/07/2021;17;0,215;R
ES0031405256532001ME0F;06/07/2021;18;0,221;R
ES0031405256532001ME0F;06/07/2021;19;0,176;R
ES0031405256532001ME0F;06/07/2021;20;0,209;R
ES0031405256532001ME0F;06/07/2021;21;0,283;R
ES0031405256532001ME0F;06/07/2021;22;0,299;R
ES0031405256532001ME0F;06/07/2021;23;0,306;R
ES0031405256532001ME0F;06/07/2021;24;0,245;R
ES0031405256532001ME0F;07/07/2021;1;0,217;R
ES0031405256532001ME0F;07/07/2021;2;0,201;R
ES0031405256532001ME0F;07/07/2021;3;0,177;R
ES0031405256532001ME0F;07/07/2021;4;0,145;R
ES0031405256532001ME0F;07/07/2021;5;0,152;R
ES0031405256532001ME0F;07/07/2021;6;0,15;R
ES0031405256532001ME0F;07/07/2021;7;0,15;R
ES0031405256532001ME0F;07/07/2021;8;0,148;R
ES0031405256532001ME0F;07/07/2021;9;0,282;R
ES0031405256532001ME0F;07/07/2021;10;0,378;R
ES0031405256532001ME0F;07/07/2021;11;0,208;R
ES0031405256532001ME0F;07/07/2021;12;0,163;R
ES0031405256532001ME0F;07/07/2021;13;0,063;R
ES0031405256532001ME0F;07/07/2021;14;0,154;R
ES0031405256532001ME0F;07/07/2021;15;0,287;R
ES0031405256532001ME0F;07/07/2021;16;0,299;R
ES0031405256532001ME0F;07/07/2021;17;0,211;R
ES0031405256532001ME0F;07/07/2021;18;0,209;R
ES0031405256532001ME0F;07/07/2021;19;0,183;R
ES0031405256532001ME0F;07/07/2021;20;0,771;R
ES0031405256532001ME0F;07/07/2021;21;0,641;R
ES0031405256532001ME0F;07/07/2021;22;0,157;R
ES0031405256532001ME0F;07/07/2021;23;0,162;R
ES0031405256532001ME0F;07/07/2021;24;0,199;R
ES0031405256532001ME0F;08/07/2021;1;0,279;R
ES0031405256532001ME0F;08/07/2021;2;0,186;R
ES0031405256532001ME0F;08/07/2021;3;0,296;R
ES0031405256532001ME0F;08/07/2021;4;0,171;R
ES0031405256532001ME0F;08/07/2021;5;0,117;R
ES0031405256532001ME0F;08/07/2021;6;0,117;R
